id,months_age,sex,time,hour,minutes,minutes_prop,time2,dur_min,Sleep,meaningful_min,distant_min,tv_min,noise_min,silence_min,AWC,CTC,CVC,cds_ohs,mom_ed
6230,18,F,18.3,18,30,0.5,18.5,5,0,1.15,2.52,0.43,0.17,0.7,194,5,8,split,13
6230,18,F,18.35,18,35,0.583333333,18.58333333,5,0,1.33,1.62,0.1,0.08,1.83,118,3,8,1,13
6230,18,F,18.4,18,40,0.666666667,18.66666667,5,0,1.3,1.87,0.02,0.12,1.65,152,4,10,split,13
6230,18,F,18.45,18,45,0.75,18.75,5,0,1.2,1.25,0.08,0.12,2.32,53,3,19,split,13
6230,18,F,18.5,18,50,0.833333333,18.83333333,5,0,1.08,2.25,0.02,0.12,1.48,113,7,18,split,13
6230,18,F,18.55,18,55,0.916666667,18.91666667,5,0,0.73,1.77,0,0,2.47,78,4,12,split,13
6230,18,F,19,19,0,0,19,5,0,1.12,2.57,0.02,0.22,1.03,88,2,10,split,13
6230,18,F,19.05,19,5,0.083333333,19.08333333,5,0,1.38,1.77,0.1,0.12,1.58,102,5,11,split,13
6230,18,F,19.1,19,10,0.166666667,19.16666667,5,0,0.65,2.33,0.2,0.15,1.63,71,2,8,split,13
6230,18,F,19.15,19,15,0.25,19.25,5,0,1.48,2.1,0.3,0,1.07,209,6,7,split,13
6230,18,F,19.2,19,20,0.333333333,19.33333333,5,0,1.75,2.27,0.2,0.03,0.72,289,3,5,0,13
6230,18,F,19.25,19,25,0.416666667,19.41666667,5,0,2.47,1.85,0.17,0.07,0.4,582,10,11,0,13
6230,18,F,19.3,19,30,0.5,19.5,5,0,1.6,2.42,0.32,0,0.63,347,4,6,split,13
6230,18,F,19.35,19,35,0.583333333,19.58333333,5,0,2,2.2,0.05,0.05,0.67,447,4,10,0,13
6230,18,F,19.4,19,40,0.666666667,19.66666667,5,0,2.25,2.38,0.03,0,0.3,575,4,7,0,13
6230,18,F,19.45,19,45,0.75,19.75,5,0,1.58,2.93,0.03,0.07,0.35,212,9,28,1,13
6230,18,F,19.5,19,50,0.833333333,19.83333333,5,0,1.7,3.08,0,0.03,0.15,369,5,13,0,13
6230,18,F,19.55,19,55,0.916666667,19.91666667,5,0,1.53,2.95,0.05,0,0.42,230,10,16,split,13
6230,18,F,20,20,0,0,20,5,0,3.47,1.02,0,0.03,0.45,808,5,6,0,13
6230,18,F,20.05,20,5,0.083333333,20.08333333,5,0,2.98,1.47,0,0.05,0.47,702,2,2,0,13
6230,18,F,20.1,20,10,0.166666667,20.16666667,5,0,2.47,1.98,0,0.08,0.43,504,8,10,split,13
6230,18,F,20.15,20,15,0.25,20.25,5,0,2.77,1.12,0.05,0.07,0.95,601,11,15,0,13
6230,18,F,20.2,20,20,0.333333333,20.33333333,5,0,3.12,1.72,0.02,0.02,0.1,700,15,20,0,13
6230,18,F,20.25,20,25,0.416666667,20.41666667,5,0,1.5,2.87,0.25,0.12,0.23,200,9,17,0,13
6230,18,F,20.3,20,30,0.5,20.5,5,0,0.85,2.98,0.07,0.1,0.98,142,5,9,0,13
6230,18,F,20.35,20,35,0.583333333,20.58333333,5,0,1.98,2.72,0,0.05,0.22,408,13,21,split,13
6230,18,F,20.4,20,40,0.666666667,20.66666667,5,0,2.38,2.07,0.03,0.08,0.38,393,10,25,split,13
6230,18,F,20.45,20,45,0.75,20.75,5,0,1.98,2.62,0,0.1,0.25,352,13,15,split,13
6230,18,F,20.5,20,50,0.833333333,20.83333333,5,0,2.82,1.65,0,0.12,0.38,340,12,29,split,13
6230,18,F,20.55,20,55,0.916666667,20.91666667,5,0,2.38,1.57,0.05,0.2,0.75,239,15,34,1,13
6230,18,F,21,21,0,0,21,5,0,2.02,1.47,0.1,0.02,1.38,287,19,41,split,13
6230,18,F,21.05,21,5,0.083333333,21.08333333,5,0,2.02,2.15,0.18,0.05,0.57,233,16,42,1,13
6230,18,F,21.1,21,10,0.166666667,21.16666667,5,0,2.2,2.18,0.02,0.03,0.55,402,7,10,split,13
6230,18,F,21.15,21,15,0.25,21.25,5,0,2.87,1.53,0.02,0.08,0.48,621,9,9,0,13
6230,18,F,21.2,21,20,0.333333333,21.33333333,5,0,2.75,1.53,0,0.18,0.48,468,16,25,split,13
6230,18,F,21.25,21,25,0.416666667,21.41666667,5,0,1.88,2.03,0.03,0.3,0.72,336,12,22,1,13
6230,18,F,21.3,21,30,0.5,21.5,5,0,1.33,2.9,0,0.23,0.5,145,6,19,split,13
6230,18,F,21.35,21,35,0.583333333,21.58333333,5,0,2.23,2.38,0,0,0.37,282,15,29,1,13
6230,18,F,21.4,21,40,0.666666667,21.66666667,5,0,2.13,2.18,0,0.05,0.62,314,12,15,split,13
6230,18,F,21.45,21,45,0.75,21.75,5,0,1.67,2.95,0.02,0,0.33,268,9,14,0,13
6230,18,F,21.5,21,50,0.833333333,21.83333333,5,0,1.1,3.72,0.03,0.05,0.07,152,5,18,0,13
6230,18,F,21.55,21,55,0.916666667,21.91666667,4.43,0,1.6,1.38,0,0.65,0.77,178,8,27,split,13
6231,18,F,8.35,8,35,0.583333333,8.583333333,3.2,0,1.17,1.02,0,0,0.98,111,9,23,1,16
6231,18,F,8.4,8,40,0.666666667,8.666666667,5,0,0.52,2.9,0.1,0,1.43,78,2,4,1,16
6231,18,F,8.45,8,45,0.75,8.75,5,0,0.23,1.75,0,0,2.98,0,0,2,0,16
6231,18,F,8.5,8,50,0.833333333,8.833333333,5,0,1.83,1.53,0.13,0.18,1.27,157,9,24,split,16
6231,18,F,8.55,8,55,0.916666667,8.916666667,5,0,1.47,1.4,0.07,0.05,1.97,77,8,22,0,16
6231,18,F,9,9,0,0,9,5,0,1.27,1.18,0.02,0.08,2.42,59,7,18,split,16
6231,18,F,9.05,9,5,0.083333333,9.083333333,5,0,0.08,3.15,0,0,1.73,21,1,2,1,16
6231,18,F,9.1,9,10,0.166666667,9.166666667,5,0,0.13,2.93,0,0.1,1.8,3,0,8,1,16
6231,18,F,9.15,9,15,0.25,9.25,5,0,0.45,3.58,0,0.08,0.85,43,2,4,1,16
6231,18,F,9.2,9,20,0.333333333,9.333333333,5,0,0.23,1.08,0,0.15,3.52,0,0,1,0,16
6231,18,F,9.25,9,25,0.416666667,9.416666667,5,0,0.85,3.03,0,0.02,1.08,125,5,15,1,16
6231,18,F,9.3,9,30,0.5,9.5,5,0,0.37,3.08,0.03,0,1.47,50,3,8,1,16
6231,18,F,9.35,9,35,0.583333333,9.583333333,5,0,0.13,3.85,0,0,0.98,20,1,1,1,16
6231,18,F,9.4,9,40,0.666666667,9.666666667,5,0,0.3,3.02,0,0.3,1.35,53,2,3,1,16
6231,18,F,9.45,9,45,0.75,9.75,5,0,0.35,1.58,0,0.25,2.78,5,1,22,1,16
6231,18,F,9.5,9,50,0.833333333,9.833333333,5,0,0.22,1,0.12,0.18,3.43,7,1,8,1,16
6231,18,F,9.55,9,55,0.916666667,9.916666667,5,0,0.7,1.13,0,0.07,3.07,65,6,26,1,16
6231,18,F,10,10,0,0,10,5,0,0.33,1.22,0,0.05,3.38,4,0,18,1,16
6231,18,F,10.05,10,5,0.083333333,10.08333333,5,0,0.62,1.02,0.03,0,3.28,50,7,35,1,16
6231,18,F,10.1,10,10,0.166666667,10.16666667,5,0,0.92,1.52,0.13,0.18,2.2,112,7,18,1,16
6231,18,F,10.15,10,15,0.25,10.25,5,0,0.18,1.33,0,0.07,3.37,11,1,10,1,16
6231,18,F,10.2,10,20,0.333333333,10.33333333,5,0,0.63,1.23,0.07,0.05,2.97,134,1,2,1,16
6231,18,F,10.25,10,25,0.416666667,10.41666667,5,0,1,1.13,0.02,0.17,2.65,136,6,14,1,16
6231,18,F,10.3,10,30,0.5,10.5,5,0,0.55,0.73,0.22,0,3.45,53,1,15,1,16
6231,18,F,10.35,10,35,0.583333333,10.58333333,5,0,0.47,0.73,1.77,0,1.98,54,3,14,1,16
6231,18,F,10.4,10,40,0.666666667,10.66666667,5,0,0.25,0.22,3.57,0,0.93,42,0,0,0,16
6231,18,F,10.45,10,45,0.75,10.75,5,0,0.03,0.05,4.62,0,0.27,0,0,0,0,16
6231,18,F,10.5,10,50,0.833333333,10.83333333,5,0,0.8,0.05,3.37,0,0.75,22,0,1,0,16
6231,18,F,10.55,10,55,0.916666667,10.91666667,5,0,0.13,0.67,2.87,0,1.3,5,0,3,1,16
6231,18,F,11,11,0,0,11,5,0,0.22,0.3,3.87,0,0.58,21,0,0,0,16
6231,18,F,11.05,11,5,0.083333333,11.08333333,3.28,0,0.1,0.4,2.08,0.07,0.62,12,0,0,0,16
6231,18,F,11.25,11,25,0.416666667,11.41666667,2.18,0,0.13,0.4,0,0,1.58,10,1,7,1,16
6231,18,F,11.3,11,30,0.5,11.5,5,0,0.1,1.83,0,0.33,2.7,20,1,3,1,16
6231,18,F,11.35,11,35,0.583333333,11.58333333,5,0,0.5,0.93,0,0.03,3.48,28,0,9,1,16
6231,18,F,11.4,11,40,0.666666667,11.66666667,5,0,0.72,0.97,0,0.28,3.02,38,5,37,1,16
6231,18,F,11.45,11,45,0.75,11.75,5,0,0.37,1.55,0,0.02,3.03,26,1,11,1,16
6231,18,F,11.5,11,50,0.833333333,11.83333333,5,0,0.63,1.85,0,0.05,2.45,35,4,36,1,16
6231,18,F,11.55,11,55,0.916666667,11.91666667,5,0,0.37,2.55,0,0.02,2.02,27,5,19,1,16
6231,18,F,12,12,0,0,12,5,0,0,2.18,0,1.22,1.57,0,0,0,1,16
6231,18,F,12.05,12,5,0.083333333,12.08333333,5,0,0.15,0.8,0,3.5,0.52,0,0,9,1,16
6231,18,F,12.1,12,10,0.166666667,12.16666667,5,0,0.1,2.5,0,0.7,1.67,7,2,4,1,16
6231,18,F,12.15,12,15,0.25,12.25,5,0,0.52,2.6,0,0.07,1.78,107,1,1,0,16
6231,18,F,12.2,12,20,0.333333333,12.33333333,5,0,0.7,2.02,0,0,2.27,0,0,26,1,16
6231,18,F,12.25,12,25,0.416666667,12.41666667,5,0,0.53,1.88,0,0.05,2.5,45,3,23,1,16
6231,18,F,12.3,12,30,0.5,12.5,5,0,0.63,2.62,0,0.68,1.03,46,2,30,1,16
6231,18,F,12.35,12,35,0.583333333,12.58333333,5,0,0.37,3.48,0,0.95,0.17,10,0,18,1,16
6231,18,F,12.4,12,40,0.666666667,12.66666667,5,0,0.15,3.58,0,0.4,0.83,10,0,4,1,16
6231,18,F,12.45,12,45,0.75,12.75,5,0,0.03,2.73,0,0.15,2.05,3,0,0,1,16
6231,18,F,12.5,12,50,0.833333333,12.83333333,5,0,0,2.02,0,0.38,2.57,0,0,0,1,16
6231,18,F,12.55,12,55,0.916666667,12.91666667,5,0,1.1,2.47,0.02,0,1.4,183,3,24,0,16
6231,18,F,13,13,0,0,13,5,0,3.02,1.58,0,0.02,0.33,579,10,21,0,16
6231,18,F,13.05,13,5,0.083333333,13.08333333,5,0,2.02,2.58,0,0,0.35,381,8,13,0,16
6231,18,F,13.1,13,10,0.166666667,13.16666667,5,0,0.77,3.35,0,0,0.87,116,5,19,0,16
6231,18,F,13.15,13,15,0.25,13.25,5,0,0.83,1.83,0,0,2.27,165,8,24,split,16
6231,18,F,13.2,13,20,0.333333333,13.33333333,5,0,0.17,1.13,0,0.1,3.58,37,0,0,1,16
6231,18,F,13.25,13,25,0.416666667,13.41666667,5,0,0.1,0.92,1.07,0,2.87,0,0,0,0,16
6231,18,F,13.3,13,30,0.5,13.5,5,0,0.48,0.68,2.2,0,1.6,50,5,9,split,16
6231,18,F,13.35,13,35,0.583333333,13.58333333,5,0,0.2,0.15,2.63,0,1.98,25,0,0,1,16
6231,18,F,13.4,13,40,0.666666667,13.66666667,5,0,0.03,0.82,1.53,0.02,2.57,10,0,0,0,16
6231,18,F,13.45,13,45,0.75,13.75,5,0,0.45,2.75,0.07,0.03,1.67,13,2,30,0,16
6231,18,F,13.5,13,50,0.833333333,13.83333333,5,0,0.3,2.18,0,0,2.47,78,1,2,0,16
6231,18,F,13.55,13,55,0.916666667,13.91666667,5,0,1.22,2.92,0,0.05,0.78,300,0,0,0,16
6231,18,F,14,14,0,0,14,5,0,0.87,2.77,0.03,0.07,1.25,199,2,2,0,16
6231,18,F,14.05,14,5,0.083333333,14.08333333,5,0,1.13,1.82,0.02,0,2.02,249,0,0,0,16
6231,18,F,14.1,14,10,0.166666667,14.16666667,2.78,0,0.67,0.28,0,0.08,1.73,149,0,0,0,16
6231,18,F,17,17,0,0,17,0.58,0,0.18,0.13,0,0,0.23,15,2,7,1,16
6231,18,F,17.05,17,5,0.083333333,17.08333333,5,0,0.93,1.15,0.02,0.1,2.77,57,7,35,1,16
6231,18,F,17.1,17,10,0.166666667,17.16666667,5,0,0.17,0.93,0,0.02,3.83,5,1,6,1,16
6231,18,F,17.15,17,15,0.25,17.25,5,0,0.5,1.75,0,0.02,2.68,70,4,10,1,16
6231,18,F,17.2,17,20,0.333333333,17.33333333,5,0,0.52,1.75,0.02,0,2.67,67,2,4,1,16
6231,18,F,17.25,17,25,0.416666667,17.41666667,5,0,0.67,1.87,0.02,0.23,2.2,93,6,12,1,16
6231,18,F,17.3,17,30,0.5,17.5,5,0,0.85,2.15,0,0.07,1.9,25,3,58,1,16
6231,18,F,17.35,17,35,0.583333333,17.58333333,5,0,0.55,2.68,0,0.25,1.48,7,2,31,1,16
6231,18,F,17.4,17,40,0.666666667,17.66666667,5,0,1.1,2.2,0,0,1.65,222,1,4,0,16
6231,18,F,17.45,17,45,0.75,17.75,5,0,0.1,3.97,0,0.05,0.85,10,1,4,1,16
6231,18,F,17.5,17,50,0.833333333,17.83333333,5,0,0.17,1.43,0,0,3.38,6,1,12,1,16
6231,18,F,17.55,17,55,0.916666667,17.91666667,5,0,0.15,2.33,0,0.1,2.4,18,2,6,1,16
6231,18,F,18,18,0,0,18,5,0,0.75,1.97,0.07,0.07,2.12,35,3,18,1,16
6231,18,F,18.05,18,5,0.083333333,18.08333333,5,0,0.3,0.98,0.22,0,3.45,9,0,0,1,16
6231,18,F,18.1,18,10,0.166666667,18.16666667,5,0,0.15,2.2,0.13,0,2.5,19,1,2,1,16
6231,18,F,18.15,18,15,0.25,18.25,5,0,0.65,2.02,0.18,0,2.1,61,1,16,1,16
6231,18,F,18.2,18,20,0.333333333,18.33333333,5,0,0.18,2.22,0.02,0.03,2.53,16,0,0,0,16
6231,18,F,18.25,18,25,0.416666667,18.41666667,5,0,0.67,2.28,0.03,0,1.98,95,8,15,1,16
6231,18,F,18.3,18,30,0.5,18.5,5,0,1.27,2.7,0,0.03,0.95,260,2,3,split,16
6231,18,F,18.35,18,35,0.583333333,18.58333333,5,0,0.47,2.78,0,0.03,1.7,92,1,4,1,16
6231,18,F,18.4,18,40,0.666666667,18.66666667,5,0,0.77,2.92,0,0.08,1.2,147,0,3,0,16
6231,18,F,18.45,18,45,0.75,18.75,5,0,0.37,3.23,0.03,0.08,1.23,56,0,7,0,16
6231,18,F,18.5,18,50,0.833333333,18.83333333,5,0,1.2,2.3,0,0.03,1.43,94,6,47,1,16
6231,18,F,18.55,18,55,0.916666667,18.91666667,5,0,1.07,1.47,0,0.27,2.18,149,5,14,1,16
6231,18,F,19,19,0,0,19,5,0,1.03,3.57,0.02,0.03,0.32,141,2,2,0,16
6231,18,F,19.05,19,5,0.083333333,19.08333333,5,0,1.15,2.88,0.28,0,0.63,184,2,8,0,16
6231,18,F,19.1,19,10,0.166666667,19.16666667,5,0,0.47,3.2,0.08,0,1.23,87,6,8,0,16
6231,18,F,19.15,19,15,0.25,19.25,5,0,0.53,3.03,0.03,0.03,1.33,79,1,10,split,16
6231,18,F,19.2,19,20,0.333333333,19.33333333,5,0,0.07,2.25,0.02,0.03,2.58,11,0,0,1,16
6231,18,F,19.25,19,25,0.416666667,19.41666667,5,0,0.57,1.33,0,0.08,2.98,86,5,18,split,16
6231,18,F,19.3,19,30,0.5,19.5,5,0,0.83,1.22,0,0.62,2.28,22,3,21,1,16
6231,18,F,19.35,19,35,0.583333333,19.58333333,5,0,0.43,1.03,0,1.52,1.98,33,2,6,1,16
6231,18,F,19.4,19,40,0.666666667,19.66666667,5,0,1.02,1.33,0,0.07,2.55,113,2,11,1,16
6231,18,F,19.45,19,45,0.75,19.75,5,0,1.1,0.55,0,0.42,2.9,124,7,26,1,16
6231,18,F,19.5,19,50,0.833333333,19.83333333,5,0,0.73,1.45,0,0,2.77,124,4,7,1,16
6231,18,F,19.55,19,55,0.916666667,19.91666667,5,0,0.63,2.07,0.03,0.18,2.03,38,0,6,1,16
6231,18,F,20,20,0,0,20,5,0,0.57,1.95,0,0.03,2.4,66,2,6,1,16
6231,18,F,20.05,20,5,0.083333333,20.08333333,5,0,0.13,0.75,0,0,4.07,10,1,4,1,16
6231,18,F,20.1,20,10,0.166666667,20.16666667,5,0,0.85,1.25,0,0.07,2.8,77,8,31,1,16
6231,18,F,20.15,20,15,0.25,20.25,5,0,1.2,1.32,0,0.12,2.35,108,10,36,1,16
6231,18,F,20.2,20,20,0.333333333,20.33333333,5,0,1.12,1.82,0,0.03,2,54,7,36,1,16
6231,18,F,20.25,20,25,0.416666667,20.41666667,5,0,2.3,1.6,0,0.07,1,90,9,18,split,16
6231,18,F,20.3,20,30,0.5,20.5,5,0,1.5,1.82,0,0,1.67,47,6,24,1,16
6231,18,F,20.35,20,35,0.583333333,20.58333333,5,0,0.55,0.7,1.25,0,2.45,48,2,6,0,16
6231,18,F,20.4,20,40,0.666666667,20.66666667,5,0,0.02,0,4.8,0.15,0,0,0,1,0,16
6231,18,F,20.45,20,45,0.75,20.75,5,0,0.25,0.42,2.02,0,2.28,24,3,9,split,16
6231,18,F,20.5,20,50,0.833333333,20.83333333,5,0,0.02,1.08,0,0,3.87,0,0,3,0,16
6231,18,F,20.55,20,55,0.916666667,20.91666667,5,0,1.32,1.53,0.15,0,1.98,215,3,14,0,16
6231,18,F,21,21,0,0,21,5,0,0.97,1.7,0.02,0,2.28,168,0,0,0,16
6231,18,F,21.05,21,5,0.083333333,21.08333333,5,0,0.87,2.48,0,0.07,1.55,176,0,0,0,16
6231,18,F,21.1,21,10,0.166666667,21.16666667,5,0,1.08,1.82,0.02,0.08,1.98,189,0,0,0,16
6231,18,F,21.15,21,15,0.25,21.25,5,0,0.53,1.92,0,0.3,2.22,71,1,16,split,16
6231,18,F,21.2,21,20,0.333333333,21.33333333,5,0,0.37,2.32,0,0.18,2.1,34,2,4,0,16
6231,18,F,21.25,21,25,0.416666667,21.41666667,5,0,0.73,2.52,0,0.22,1.5,72,3,8,split,16
6231,18,F,21.3,21,30,0.5,21.5,3.52,0,0.15,2.45,0,0,0.88,35,0,0,split,16
6239,18,M,6.55,6,55,0.916666667,6.916666667,1.27,0,0.13,0.58,0,0,0.52,9,2,4,1,9
6239,18,M,7,7,0,0,7,5,0,2.62,1.35,0,0.02,0.98,390,11,31,1,9
6239,18,M,7.05,7,5,0.083333333,7.083333333,5,0,2.73,0.88,0.02,0,1.33,270,10,24,1,9
6239,18,M,7.1,7,10,0.166666667,7.166666667,5,0,1.65,1.85,0,0.47,1,149,9,21,1,9
6239,18,M,7.15,7,15,0.25,7.25,5,0,1.12,2.1,0.03,0.65,1.07,108,4,9,1,9
6239,18,M,7.2,7,20,0.333333333,7.333333333,5,0,1.13,2.13,0.02,0.1,1.57,104,2,5,split,9
6239,18,M,7.25,7,25,0.416666667,7.416666667,5,0,1.62,2.53,0.08,0,0.72,114,6,20,1,9
6239,18,M,7.3,7,30,0.5,7.5,5,0,1.1,1.2,0,0.07,2.62,69,3,18,1,9
6239,18,M,7.35,7,35,0.583333333,7.583333333,5,0,1.55,1.1,0,0.23,2.08,235,10,16,1,9
6239,18,M,7.4,7,40,0.666666667,7.666666667,5,0,1.3,1.73,0,0.17,1.78,126,13,29,1,9
6239,18,M,7.45,7,45,0.75,7.75,5,0,1.28,2.37,0.02,0.17,1.15,150,12,24,1,9
6239,18,M,7.5,7,50,0.833333333,7.833333333,5,0,1.1,2.1,0,0.15,1.62,114,7,25,1,9
6239,18,M,7.55,7,55,0.916666667,7.916666667,5,0,0.95,2.53,0,0.18,1.3,68,2,4,split,9
6239,18,M,8,8,0,0,8,5,0,0.68,3.05,0,0.27,0.95,53,3,6,split,9
6239,18,M,8.05,8,5,0.083333333,8.083333333,5,0,0.75,3.42,0.07,0.17,0.55,48,2,7,split,9
6239,18,M,8.1,8,10,0.166666667,8.166666667,5,0,1.43,1.13,0,0.22,2.18,43,2,8,split,9
6239,18,M,8.15,8,15,0.25,8.25,5,0,0.87,2.72,0,0.03,1.35,45,2,24,1,9
6239,18,M,8.2,8,20,0.333333333,8.333333333,5,0,0.3,4.63,0,0,0.03,61,2,6,1,9
6239,18,M,8.25,8,25,0.416666667,8.416666667,5,0,0.07,4.83,0,0,0.08,7,0,4,1,9
6239,18,M,8.3,8,30,0.5,8.5,5,0,0.23,4.3,0.02,0.2,0.22,0,0,6,0,9
6239,18,M,8.35,8,35,0.583333333,8.583333333,5,0,0.03,4.82,0.02,0.02,0.08,0,0,1,0,9
6239,18,M,8.4,8,40,0.666666667,8.666666667,5,0,0.05,4.87,0,0,0.05,0,0,2,0,9
6239,18,M,8.45,8,45,0.75,8.75,5,0,1.17,2.27,0,0.02,1.52,64,8,21,1,9
6239,18,M,8.5,8,50,0.833333333,8.833333333,5,0,1.48,1.45,0.02,0.07,1.95,184,8,24,split,9
6239,18,M,8.55,8,55,0.916666667,8.916666667,5,0,0.43,1.27,0,0.02,3.25,6,0,12,1,9
6239,18,M,9,9,0,0,9,5,0,0.98,1.63,0,0,2.33,48,2,17,1,9
6239,18,M,9.05,9,5,0.083333333,9.083333333,5,0,1.08,2.05,0,0.05,1.78,115,2,12,1,9
6239,18,M,9.1,9,10,0.166666667,9.166666667,5,0,1.07,1.93,0,0.02,1.93,10,1,9,1,9
6239,18,M,9.15,9,15,0.25,9.25,5,0,0.65,2.25,0.03,0.08,1.95,30,4,17,split,9
6239,18,M,9.2,9,20,0.333333333,9.333333333,5,0,0.62,1.5,0.02,0.18,2.65,36,2,7,split,9
6239,18,M,9.25,9,25,0.416666667,9.416666667,5,0,0.88,2.27,0,0.02,1.8,62,3,14,0,9
6239,18,M,9.3,9,30,0.5,9.5,5,0,1.53,1.72,0,0.07,1.65,160,10,26,1,9
6239,18,M,9.35,9,35,0.583333333,9.583333333,5,0,1.87,1.27,0,0.02,1.82,120,13,60,1,9
6239,18,M,9.4,9,40,0.666666667,9.666666667,5,0,0.87,2.62,0,0.08,1.4,10,1,17,1,9
6239,18,M,9.45,9,45,0.75,9.75,5,0,0.57,3.42,0.02,0.13,0.83,50,3,12,1,9
6239,18,M,9.5,9,50,0.833333333,9.833333333,5,0,0.68,3.33,0.02,0.2,0.73,32,2,10,split,9
6239,18,M,9.55,9,55,0.916666667,9.916666667,5,0,0.57,2.33,0.03,0.48,1.53,46,5,6,1,9
6239,18,M,10,10,0,0,10,5,0,0.68,1.95,0,0.12,2.2,34,3,21,1,9
6239,18,M,10.05,10,5,0.083333333,10.08333333,5,0,1,2.53,0,0,1.45,16,2,19,1,9
6239,18,M,10.1,10,10,0.166666667,10.16666667,5,0,0.9,2.28,0,0.42,1.37,26,3,24,1,9
6239,18,M,10.15,10,15,0.25,10.25,5,0,0.95,2.13,0,0.5,1.38,54,2,12,split,9
6239,18,M,10.2,10,20,0.333333333,10.33333333,5,0,1.2,2,0,0.07,1.72,76,11,23,1,9
6239,18,M,10.25,10,25,0.416666667,10.41666667,5,0,0.9,1.3,0,0.27,2.5,81,5,13,1,9
6239,18,M,10.3,10,30,0.5,10.5,5,0,0.67,2.03,0,0.65,1.62,19,1,16,1,9
6239,18,M,10.35,10,35,0.583333333,10.58333333,5,0,0.72,3.55,0.02,0,0.68,8,0,9,1,9
6239,18,M,10.4,10,40,0.666666667,10.66666667,5,0,0.45,3.5,0.02,0.08,0.92,12,1,18,1,9
6239,18,M,10.45,10,45,0.75,10.75,5,0,0.52,2.48,0,0.65,1.32,0,0,11,0,9
6239,18,M,10.5,10,50,0.833333333,10.83333333,5,0,2.13,1.87,0,0.13,0.83,173,12,30,1,9
6239,18,M,10.55,10,55,0.916666667,10.91666667,5,0,1.27,0.63,0,0,3.08,97,12,28,1,9
6239,18,M,12,12,0,0,12,5,0,1.02,1.25,0.32,0,2.37,112,6,18,1,9
6239,18,M,12.05,12,5,0.083333333,12.08333333,5,0,0.47,0.73,0,0.1,3.65,36,1,13,1,9
6239,18,M,12.1,12,10,0.166666667,12.16666667,5,0,1.05,2.98,0,0,0.95,71,8,31,1,9
6239,18,M,12.15,12,15,0.25,12.25,5,0,0.67,0.37,2.38,0,1.55,116,6,10,1,9
6239,18,M,12.2,12,20,0.333333333,12.33333333,5,0,0.22,0.48,3.67,0.08,0.52,16,1,4,1,9
6239,18,M,12.25,12,25,0.416666667,12.41666667,5,0,0.52,1,1.37,0.17,1.9,57,2,8,split,9
6239,18,M,12.3,12,30,0.5,12.5,5,0,0.93,1.75,0.13,0,2.15,52,3,13,1,9
6239,18,M,12.35,12,35,0.583333333,12.58333333,5,0,0.58,2.57,0,0.22,1.6,34,2,13,split,9
6239,18,M,12.4,12,40,0.666666667,12.66666667,5,0,0.85,1.2,0,0.07,2.85,100,6,14,split,9
6239,18,M,12.45,12,45,0.75,12.75,5,0,0.95,2.17,0,0.08,1.78,59,6,20,split,9
6239,18,M,12.5,12,50,0.833333333,12.83333333,5,0,0.82,1.83,0.07,0.18,2.05,106,5,14,1,9
6239,18,M,12.55,12,55,0.916666667,12.91666667,5,0,0.82,2.02,0.05,0.17,1.92,100,10,17,1,9
6239,18,M,13,13,0,0,13,5,0,1.02,2.4,0,0,1.53,127,10,28,1,9
6239,18,M,13.05,13,5,0.083333333,13.08333333,5,0,0.98,2.63,0.02,0,1.32,127,8,23,1,9
6239,18,M,13.1,13,10,0.166666667,13.16666667,5,0,0.5,3.05,0.03,0.02,1.37,65,1,10,1,9
6239,18,M,13.15,13,15,0.25,13.25,5,0,0.45,2.53,0.45,0,1.53,65,4,7,1,9
6239,18,M,13.2,13,20,0.333333333,13.33333333,5,0,1.1,2.12,0.23,0.02,1.48,169,11,25,1,9
6239,18,M,13.25,13,25,0.416666667,13.41666667,5,0,1.28,2.6,0.13,0,0.93,151,6,25,1,9
6239,18,M,13.3,13,30,0.5,13.5,5,0,1.38,1.82,0.02,0,1.75,48,5,51,1,9
6239,18,M,13.35,13,35,0.583333333,13.58333333,5,0,1.65,1.93,0.17,0,1.2,171,15,42,1,9
6239,18,M,13.4,13,40,0.666666667,13.66666667,5,0,2.07,2.25,0,0,0.63,204,20,50,1,9
6239,18,M,13.45,13,45,0.75,13.75,5,0,1.62,2.6,0,0.02,0.73,101,15,59,1,9
6239,18,M,13.5,13,50,0.833333333,13.83333333,5,0,1.23,2.08,0.08,0.05,1.5,102,7,26,1,9
6239,18,M,13.55,13,55,0.916666667,13.91666667,5,0,2.52,1.72,0.08,0,0.63,373,22,54,1,9
6239,18,M,14,14,0,0,14,5,0,1.85,2.27,0.07,0,0.77,259,11,21,1,9
6239,18,M,14.05,14,5,0.083333333,14.08333333,5,0,1.38,2.93,0,0.05,0.6,104,8,27,1,9
6239,18,M,14.1,14,10,0.166666667,14.16666667,5,0,1.95,2.55,0,0.03,0.43,100,7,36,1,9
6239,18,M,14.15,14,15,0.25,14.25,5,0,2.03,2.55,0,0,0.37,205,18,47,1,9
6239,18,M,14.2,14,20,0.333333333,14.33333333,5,0,0.78,3.23,0.02,0.13,0.78,94,4,20,1,9
6239,18,M,14.25,14,25,0.416666667,14.41666667,5,0,1.4,2.25,0,0.1,1.23,169,6,21,1,9
6239,18,M,14.3,14,30,0.5,14.5,5,0,0.22,2.5,0,0.02,2.23,13,1,11,1,9
