"id","months_age","sex","time","dur_min","meaningful_min","distant_min","tv_min","noise_min","silence_min","AWC","CTC","CVC","cds_ohs","mom_ed","fat_ed","hi"
20007,18,1,15.5,5,"0.25","3.95","0.17","0","0.58",17,0,3,"0",10,11,9
20007,18,1,15.55,5,"0.55","3.72","0.02","0.05","0.62",40,3,14,"1",10,11,9
20007,18,1,16,5,"1.72","3.08","0.13","0","0.05",222,5,15,"0",10,11,9
20007,18,1,16.05,5,"2.1","2.72","0.03","0","0.12",82,6,27,"split",10,11,9
20007,18,1,16.1,5,"1.82","2.95","0.08","0","0.12",201,8,20,"0",10,11,9
20007,18,1,16.15,5,"1.63","3.25","0","0","0.08",274,5,11,"0",10,11,9
20007,18,1,16.2,5,"2.27","2.3","0","0","0.4",130,6,39,"0",10,11,9
20007,18,1,16.25,5,"1.95","2.42","0.02","0","0.58",165,9,39,"0",10,11,9
20007,18,1,16.3,5,"0.93","3.17","0","0.07","0.8",26,2,12,"0",10,11,9
20007,18,1,16.35,5,"1.85","2.72","0","0.05","0.33",12,2,46,"0",10,11,9
20007,18,1,16.4,5,"1.42","2.35","0","0.05","1.13",78,6,18,"0",10,11,9
20007,18,1,16.45,5,"1.57","3.35","0","0","0.07",37,2,20,"0",10,11,9
20007,18,1,16.5,5,"1.17","3.72","0","0","0.08",73,1,11,"0",10,11,9
20007,18,1,16.55,5,"2.3","2.68","0","0","0",28,3,44,"0",10,11,9
20007,18,1,17,5,"2.32","2.42","0.07","0","0.18",339,6,17,"0",10,11,9
20007,18,1,17.05,5,"1.13","3.62","0.07","0.03","0.1",85,4,10,"0",10,11,9
20007,18,1,17.1,5,"1.13","2.62","0.02","0.13","1.05",181,7,12,"0",10,11,9
20007,18,1,17.15,5,"1.25","3.1","0.07","0.02","0.55",188,5,15,"0",10,11,9
20007,18,1,17.2,5,"1.63","3.22","0","0.03","0.08",247,8,14,"0",10,11,9
20007,18,1,17.25,5,"0.88","4.05","0.03","0","0",72,2,5,"0",10,11,9
20007,18,1,17.3,5,"0.78","4.02","0","0","0.15",94,2,12,"0",10,11,9
20007,18,1,17.35,5,"0.87","4","0.1","0","0",79,3,13,"split",10,11,9
20034,19,1,7.15,5,"1.47","0.97","1.57","0.12","0.85",328,0,0,"0",12,14,43.5
20034,19,1,7.2,5,"0.87","1.85","1.47","0","0.77",158,6,11,"1",12,14,43.5
20034,19,1,7.25,5,"0.83","2.92","0.07","0.02","1.13",67,9,25,"1",12,14,43.5
20034,19,1,7.3,5,"1.15","1.67","0.08","0.07","1.98",18,2,31,"1",12,14,43.5
20034,19,1,7.35,5,"0.72","2.9","0.08","0.07","1.18",148,3,9,"0",12,14,43.5
20034,19,1,7.4,5,"0.15","2.5","0.12","0.03","2.15",12,1,2,"1",12,14,43.5
20034,19,1,7.45,5,"0.83","2.23","0.08","0.02","1.8",137,3,9,"1",12,14,43.5
20034,19,1,7.5,5,"0.82","2.97","0","0.03","1.15",37,4,17,"1",12,14,43.5
20034,19,1,7.55,5,"0.07","2.97","0.05","0.02","1.85",0,0,2,"0",12,14,43.5
20034,19,1,8,5,"0.43","3.13","0","0.07","1.33",37,0,9,"1",12,14,43.5
20034,19,1,8.05,5,"0.17","3.53","0.02","0","1.25",23,0,2,"1",12,14,43.5
20034,19,1,8.1,5,"1.27","2.12","0.02","0","1.55",134,12,14,"split",12,14,43.5
20034,19,1,8.15,5,"1.35","1.65","0","0.02","1.95",119,10,27,"1",12,14,43.5
20034,19,1,8.2,5,"0.72","1.9","0","0","2.37",55,0,9,"1",12,14,43.5
20034,19,1,8.25,5,"0.52","2.23","0.02","0.02","2.18",49,0,9,"1",12,14,43.5
20034,19,1,8.3,5,"0.32","1.73","0.02","0.15","2.75",35,2,3,"0",12,14,43.5
20034,19,1,8.35,5,"0.78","1.25","0","0.13","2.8",53,1,15,"1",12,14,43.5
20034,19,1,8.4,5,"0.87","1.7","0.02","0.03","2.35",119,2,12,"1",12,14,43.5
20034,19,1,8.45,5,"0.92","2.08","0.03","0.15","1.78",86,4,17,"1",12,14,43.5
20034,19,1,8.5,5,"0.5","1.15","0","0.17","3.17",0,0,18,"0",12,14,43.5
20034,19,1,8.55,5,"0.77","1.57","0","0.25","2.38",67,0,11,"1",12,14,43.5
20034,19,1,9,5,"0.72","2.45","0","0","1.8",77,6,21,"1",12,14,43.5
20034,19,1,9.05,5,"0.68","1.43","0","0.03","2.82",23,1,15,"1",12,14,43.5
20034,19,1,9.1,5,"0.72","2.02","0.03","0.05","2.15",111,2,11,"0",12,14,43.5
20034,19,1,9.15,5,"0.48","2.92","0.28","0","1.28",53,2,11,"1",12,14,43.5
20034,19,1,9.2,5,"1.27","1.4","0.02","0","2.28",199,5,10,"0",12,14,43.5
20034,19,1,9.25,5,"0.57","2.55","0.2","0","1.63",128,1,1,"0",12,14,43.5
20034,19,1,9.3,5,"0.13","3.97","0","0.15","0.73",34,0,1,"1",12,14,43.5
20034,19,1,9.35,5,"0.28","3.65","0","0","1.03",70,2,2,"1",12,14,43.5
20034,19,1,9.4,5,"1.32","3.07","0","0.2","0.38",286,1,2,"0",12,14,43.5
20034,19,1,11.35,5,"2.62","2.05","0","0.03","0.27",483,5,8,"split",12,14,43.5
20034,19,1,11.4,5,"1.85","2.45","0","0.02","0.63",385,1,1,"0",12,14,43.5
20034,19,1,11.45,5,"1.47","3.35","0","0.02","0.13",349,1,2,"0",12,14,43.5
20034,19,1,11.5,5,"1.72","3.02","0","0.02","0.2",324,5,9,"split",12,14,43.5
20034,19,1,11.55,5,"1.47","3.27","0","0.02","0.2",253,4,6,"split",12,14,43.5
20034,19,1,12,5,"1.82","2.82","0","0.03","0.3",332,4,6,"0",12,14,43.5
20034,19,1,12.05,5,"2.13","2.38","0","0.07","0.4",410,5,4,"0",12,14,43.5
20034,19,1,12.1,5,"1.88","2.78","0","0","0.32",350,0,1,"0",12,14,43.5
20034,19,1,12.15,5,"0.72","3.78","0","0.02","0.43",100,3,3,"split",12,14,43.5
20034,19,1,12.2,5,"1.08","3.8","0","0","0.08",167,3,8,"0",12,14,43.5
20034,19,1,12.25,5,"0.62","4.22","0","0.07","0.07",83,2,4,"0",12,14,43.5
20034,19,1,12.3,5,"0.9","3.87","0","0.03","0.17",141,3,5,"split",12,14,43.5
20034,19,1,12.35,5,"1.03","3.68","0","0","0.25",182,1,3,"0",12,14,43.5
20034,19,1,12.55,5,"2.02","2.53","0","0","0.42",462,4,6,"0",12,14,43.5
20034,19,1,13,5,"1.45","2.13","0","0","1.37",202,11,22,"split",12,14,43.5
20034,19,1,13.05,5,"2.27","1.93","0","0.07","0.7",220,8,34,"1",12,14,43.5
20034,19,1,13.1,5,"1.18","1.63","0","0.02","2.12",109,2,14,"1",12,14,43.5
20034,19,1,13.15,5,"0.75","1.6","0","0.03","2.58",124,0,5,"split",12,14,43.5
20034,19,1,13.2,0.633333333,"0","0.3","0","0","0.33",0,0,0,"0",12,14,43.5
20034,19,1,16.55,4.85,"0.75","1.78","0","0","2.27",81,3,6,"1",12,14,43.5
20034,19,1,17,5,"0.68","1.47","0","0.35","2.48",117,5,10,"1",12,14,43.5
20034,19,1,17.05,5,"0.73","2.37","0.07","0.18","1.62",77,3,6,"1",12,14,43.5
20034,19,1,17.1,5,"0.9","2.65","0","1.2","0.22",38,5,20,"1",12,14,43.5
20034,19,1,17.15,5,"0.6","1.88","0","0.25","2.25",116,1,7,"1",12,14,43.5
20034,19,1,17.2,5,"0.05","1.73","0","0.13","3.05",7,0,0,"0",12,14,43.5
20034,19,1,17.25,5,"0.02","2.57","0","0.27","2.13",0,0,1,"0",12,14,43.5
20034,19,1,17.3,5,"0.2","3.15","0","1.63","0",0,0,4,"0",12,14,43.5
20034,19,1,17.35,5,"0.05","4.47","0","0.25","0.2",6,0,4,"1",12,14,43.5
20034,19,1,17.4,5,"0.45","2.48","0.02","0","2",56,1,7,"split",12,14,43.5
20034,19,1,17.45,5,"1.2","2.03","0","0","1.73",80,1,14,"0",12,14,43.5
20034,19,1,17.5,5,"1.13","2.03","0","0.17","1.63",126,5,12,"split",12,14,43.5
20034,19,1,17.55,5,"0.85","2.13","0","0.02","1.97",150,1,8,"0",12,14,43.5
20034,19,1,18.1,5,"0.72","2.18","0.02","0","2.03",118,2,3,"1",12,14,43.5
20034,19,1,18.15,5,"1.27","2.12","0","0.02","1.57",48,3,40,"1",12,14,43.5
20034,19,1,18.2,5,"0.88","1.57","0","0","2.52",65,4,16,"1",12,14,43.5
20034,19,1,18.25,5,"0.97","2.13","0.02","0","1.83",31,6,34,"1",12,14,43.5
20034,19,1,18.3,5,"1.33","2.7","0","0.08","0.85",67,3,39,"1",12,14,43.5
20034,19,1,18.35,5,"1.17","2.12","0","0.02","1.67",46,2,24,"1",12,14,43.5
20034,19,1,18.4,5,"0.62","2.25","0.27","0.97","0.85",33,0,0,"split",12,14,43.5
20034,19,1,18.45,5,"1.33","2.63","0","0.3","0.72",93,0,2,"0",12,14,43.5
20034,19,1,18.5,5,"2.03","2.08","0","0.02","0.82",381,0,0,"0",12,14,43.5
20034,19,1,18.55,5,"1.97","1.23","0.1","0.02","1.65",211,0,0,"split",12,14,43.5
20034,19,1,19,5,"1.7","0.33","0.8","0","2.13",13,0,2,"0",12,14,43.5
20034,19,1,19.15,5,"1.27","0.33","0.9","0.68","1.78",211,0,0,"1",12,14,43.5
20034,19,1,19.2,5,"1.22","0.45","2.5","0.78","0",241,0,0,"1",12,14,43.5
20034,19,1,19.25,5,"0.13","0.03","2.1","2.68","0",10,0,0,"1",12,14,43.5
20034,19,1,19.3,5,"0.05","0.02","4.03","0.87","0",24,0,0,"1",12,14,43.5
20037,18,1,8.25,1.3,"0.37","0.6","0","0","0.3",9,0,2,"1",16,16,58
20037,18,1,8.3,5,"1.23","2.75","0","0.25","0.72",2,1,32,"1",16,16,58
20037,18,1,8.35,5,"0.53","4","0","0.12","0.32",0,0,20,"1",16,16,58
20037,18,1,8.4,5,"0.85","3.08","0","0.07","0.95",42,2,13,"1",16,16,58
20037,18,1,8.45,5,"2.18","1.65","0.02","0.15","0.97",211,5,21,"1",16,16,58
20037,18,1,8.5,5,"2.28","1.32","0.02","0.02","1.33",267,12,23,"1",16,16,58
20037,18,1,8.55,5,"2.05","1.12","0","0.07","1.73",175,6,28,"split",16,16,58
20037,18,1,9,5,"1.83","1.43","0.02","0.05","1.63",77,5,35,"0",16,16,58
20037,18,1,9.05,5,"1.35","1.53","0.1","0.3","1.68",13,4,31,"0",16,16,58
20037,18,1,9.1,5,"1.08","3.55","0.1","0.02","0.22",43,2,11,"0",16,16,58
20037,18,1,9.15,5,"1.4","2.22","0.02","0.08","1.23",22,4,36,"0",16,16,58
20037,18,1,9.2,5,"2.07","0.27","0.02","0","2.62",152,10,46,"split",16,16,58
20037,18,1,9.25,5,"1.77","0.98","0.03","0.17","2.02",34,2,36,"0",16,16,58
20037,18,1,9.3,5,"1.17","1.82","0","0.2","1.78",14,1,30,"split",16,16,58
20037,18,1,9.35,5,"0.18","1.65","0","0.17","2.97",8,0,6,"0",16,16,58
20037,18,1,9.4,5,"0.38","1.43","0","0.32","2.85",37,1,9,"split",16,16,58
20037,18,1,9.45,5,"1.63","1.2","0","0.03","2.1",176,9,25,"split",16,16,58
20037,18,1,9.5,5,"1.95","0.72","0.02","0.02","2.27",122,9,26,"split",16,16,58
20037,18,1,9.55,5,"2.6","0.25","0.07","0.02","2.03",427,13,29,"1",16,16,58
20037,18,1,10,5,"2.4","1.08","0","0","1.5",272,8,11,"1",16,16,58
20037,18,1,10.05,5,"3.83","0.52","0.02","0","0.6",259,4,9,"1",16,16,58
20037,18,1,10.1,5,"2.95","0.3","0","0.03","1.68",112,5,26,"1",16,16,58
20037,18,1,10.15,5,"2.12","1.32","0","0","1.52",62,2,40,"0",16,16,58
20037,18,1,10.2,5,"1.3","1.02","0","0.07","2.6",9,2,36,"1",16,16,58
20037,18,1,10.25,5,"1.37","0.58","0.02","0.1","2.88",7,1,34,"1",16,16,58
20037,18,1,10.3,5,"0.42","0.58","0","0","3.97",32,0,15,"split",16,16,58
20037,18,1,10.4,5,"1.47","1.22","0.05","0","2.23",79,6,18,"1",16,16,58
20037,18,1,10.45,5,"2.18","0.73","0.12","0","1.93",30,2,7,"1",16,16,58
20037,18,1,11.4,5,"0.75","0.2","2.55","0.02","1.43",25,1,8,"0",16,16,58
20037,18,1,11.45,5,"0.67","0.25","2.68","0","1.37",123,2,2,"0",16,16,58
20037,18,1,11.5,5,"0.25","0.05","3.83","0.02","0.8",39,1,4,"1",16,16,58
20037,18,1,11.55,5,"0.12","0.08","3.52","0","1.25",12,0,0,"split",16,16,58
20037,18,1,12,5,"0.27","0.37","2.2","0.03","2.08",11,0,7,"0",16,16,58
20037,18,1,12.05,5,"0.25","0.57","2.47","0.02","1.67",0,0,10,"0",16,16,58
20037,18,1,12.1,5,"0.73","0.83","1.7","0.03","1.67",23,2,10,"0",16,16,58
20037,18,1,12.15,5,"1.93","1.42","0.07","0.07","1.47",91,4,5,"0",16,16,58
20037,18,1,12.2,5,"0.83","1.07","0.02","0","3.03",69,2,5,"1",16,16,58
20037,18,1,12.25,5,"1.22","1.88","0","0.03","1.83",269,2,2,"0",16,16,58
20037,18,1,12.3,5,"0.63","2","0.03","0.2","2.1",104,1,6,"split",16,16,58
20037,18,1,12.35,5,"0.8","2.78","0.05","0","1.35",43,3,12,"1",16,16,58
20037,18,1,12.4,5,"0.68","2.42","0","0.02","1.85",64,1,2,"1",16,16,58
20037,18,1,12.45,5,"0.9","2.47","0.03","0.03","1.53",64,4,16,"0",16,16,58
20037,18,1,12.5,5,"0.92","2.1","0","0","1.95",133,1,9,"0",16,16,58
20037,18,1,12.55,5,"0.55","0.62","0","0.03","3.77",64,4,13,"1",16,16,58
20037,18,1,13,5,"1.35","1.15","0","0.02","2.45",124,6,15,"split",16,16,58
20037,18,1,13.05,5,"2.45","1.17","0.02","0.03","1.3",271,2,3,"0",16,16,58
20037,18,1,13.1,5,"2.7","1.08","0.03","0","1.15",365,3,9,"0",16,16,58
20037,18,1,13.15,5,"3.55","0.98","0.05","0.02","0.35",568,12,15,"0",16,16,58
20037,18,1,13.2,5,"1.87","1.8","0","0.3","0.98",318,5,11,"0",16,16,58
20037,18,1,13.25,5,"1.63","1.55","0.02","0.43","1.33",175,2,9,"0",16,16,58
20037,18,1,13.35,5,"1.37","2","0","0.43","1.17",38,1,13,"split",16,16,58
20037,18,1,13.4,5,"1.32","1.98","0","0","1.67",165,4,13,"split",16,16,58
20037,18,1,13.45,5,"2.15","2.12","0","0","0.72",401,7,17,"split",16,16,58
20037,18,1,13.5,5,"1.72","1.53","0.02","0.13","1.55",203,5,14,"split",16,16,58
20037,18,1,13.55,5,"2.52","1.38","0","0.02","1.05",253,6,26,"split",16,16,58
20037,18,1,14,5,"2.47","1.53","0.02","0","0.95",378,11,14,"0",16,16,58
20037,18,1,14.05,5,"2.08","1.65","0.02","0.02","1.2",201,10,22,"0",16,16,58
20037,18,1,14.1,5,"1.23","0.82","0.05","0.03","2.82",37,1,9,"0",16,16,58
20037,18,1,14.15,5,"1.17","1.33","0.07","0.03","2.35",159,8,16,"1",16,16,58
20037,18,1,14.2,5,"0.82","0.83","0","0.13","3.18",12,0,8,"1",16,16,58
20037,18,1,14.25,5,"1.45","0.7","0.02","0.33","2.47",19,1,13,"0",16,16,58
20037,18,1,14.3,5,"0.83","1.1","0.05","0.15","2.83",14,1,11,"0",16,16,58
20037,18,1,14.35,5,"0.38","0.45","0.03","0.02","4.08",10,0,3,"0",16,16,58
20037,18,1,14.4,5,"2.82","0.82","0.05","0.05","1.22",59,2,8,"0",16,16,58
20037,18,1,14.45,5,"1.6","0.97","0","0.07","2.33",36,4,33,"0",16,16,58
20037,18,1,14.5,5,"1.68","1.03","0.03","0","2.22",160,4,16,"split",16,16,58
20037,18,1,14.55,5,"0.2","0.33","0","0","4.42",28,2,4,"1",16,16,58
20037,18,1,15,2.8,"0.98","0.77","0","0","1.02",106,5,12,"1",16,16,58
20037,18,1,17.4,2.55,"0.65","0.9","0","0","0.98",97,2,5,"1",16,16,58
20037,18,1,17.45,5,"1.15","1.38","0","0.38","2.05",89,4,13,"1",16,16,58
20037,18,1,17.5,5,"0.88","2.88","0.12","0.02","1.05",103,0,4,"0",16,16,58
20037,18,1,17.55,5,"2.08","1.92","0","0.03","0.93",135,4,14,"0",16,16,58
20037,18,1,18,5,"1.47","1.42","0.03","0.07","1.98",60,4,15,"0",16,16,58
20037,18,1,18.05,5,"0.53","1.62","0","0.32","2.5",59,2,7,"1",16,16,58
20037,18,1,18.1,5,"0.38","3.18","0.1","0.03","1.25",20,1,6,"1",16,16,58
20037,18,1,18.15,5,"1.03","2.63","0.05","0.07","1.18",78,5,14,"0",16,16,58
20037,18,1,18.2,5,"1.45","1.88","0.03","0.15","1.43",162,0,12,"1",16,16,58
20037,18,1,18.25,5,"1.55","2.93","0.12","0","0.33",250,5,12,"0",16,16,58
20037,18,1,18.3,5,"0.73","2.67","0.07","0.02","1.48",57,2,7,"split",16,16,58
20037,18,1,18.35,5,"0.5","2.8","0.02","0.03","1.62",28,1,10,"0",16,16,58
20037,18,1,18.4,5,"1.13","1.43","0.02","0.07","2.3",124,4,22,"1",16,16,58
20037,18,1,18.45,5,"0.38","2.37","0","0.05","2.17",16,1,9,"1",16,16,58
20037,18,1,18.5,5,"0.92","2.72","0.02","0.47","0.83",71,2,13,"0",16,16,58
20037,18,1,18.55,5,"0.75","3","0","0.15","1.07",0,0,19,"0",16,16,58
20037,18,1,19,5,"1.33","2.72","0.02","0.2","0.68",15,1,33,"0",16,16,58
20037,18,1,19.05,5,"1.42","2.87","0","0.17","0.52",8,0,43,"0",16,16,58
20037,18,1,19.1,5,"0.55","2.43","0","0","2",1,0,9,"0",16,16,58
20037,18,1,19.15,5,"0.73","2.78","0","0.07","1.38",31,0,17,"1",16,16,58
20037,18,1,19.2,5,"1.6","2.93","0","0.03","0.4",14,0,16,"0",16,16,58
20037,18,1,19.25,5,"1.57","2.48","0.02","0.23","0.65",2,1,33,"1",16,16,58
20037,18,1,19.3,5,"0.92","2.98","0","0.27","0.82",27,1,8,"0",16,16,58
20037,18,1,19.35,5,"0.73","2.97","0","0.13","1.13",71,2,20,"0",16,16,58
20037,18,1,19.4,5,"0.95","3.68","0.03","0","0.3",51,2,12,"split",16,16,58
20037,18,1,19.45,5,"1.63","2.6","0.07","0.12","0.53",74,3,14,"split",16,16,58
20037,18,1,19.5,5,"0.4","3.12","0.03","0.63","0.77",27,0,5,"0",16,16,58
20037,18,1,19.55,5,"0.72","3.3","0.1","0.1","0.73",19,0,4,"0",16,16,58
20037,18,1,20,5,"0.37","3.27","0.02","1.07","0.25",28,0,4,"1",16,16,58
20037,18,1,20.05,5,"0.15","2.7","0","1.9","0.22",0,0,3,"0",16,16,58
20037,18,1,20.1,5,"0.28","2.78","0","0.8","1.1",33,0,5,"0",16,16,58
20037,18,1,20.15,5,"0.8","3.12","0","0","1.03",137,5,6,"split",16,16,58
20037,18,1,20.2,5,"1.83","2.32","0","0","0.82",129,8,47,"1",16,16,58
20037,18,1,20.25,5,"2.6","2.03","0.02","0.03","0.27",337,16,39,"1",16,16,58
20037,18,1,20.3,5,"2.25","2.05","0.05","0","0.63",319,4,7,"1",16,16,58
20038,18,0,7.1,1.95,"0.27","0.6","0","0","1.07",11,0,2,"1",16,16,58
20038,18,0,7.15,5,"1.37","2.33","0.02","0.03","1.22",29,2,19,"1",16,16,58
20038,18,0,7.2,5,"0.93","2.62","0.05","0","1.38",20,2,33,"1",16,16,58
20038,18,0,7.25,5,"1.48","2.6","0","0.02","0.87",73,5,27,"1",16,16,58
20038,18,0,7.3,5,"1.82","2.63","0","0.08","0.45",75,4,21,"split",16,16,58
20038,18,0,7.35,5,"2.67","2.08","0.13","0","0.08",384,8,17,"split",16,16,58
20038,18,0,7.4,5,"1.83","1.3","0","0.02","1.82",71,3,6,"split",16,16,58
20038,18,0,7.45,5,"2.12","2.2","0.22","0","0.42",263,8,16,"split",16,16,58
20038,18,0,7.5,5,"1.43","2.75","0.03","0.03","0.7",45,5,24,"1",16,16,58
20038,18,0,7.55,5,"1.75","1.08","0.05","0.25","1.82",125,6,36,"split",16,16,58
20038,18,0,8,5,"2.17","0.37","0","0.07","2.37",82,3,19,"1",16,16,58
20038,18,0,8.05,5,"1.82","1.05","0.65","0.07","1.37",31,1,13,"1",16,16,58
20038,18,0,8.1,0.216666667,"0.1","0.07","0.02","0","0",5,0,0,"1",16,16,58
20038,18,0,9.2,4.8,"1","2.6","0","0.02","1.15",28,4,20,"split",16,16,58
20038,18,0,9.25,5,"1.3","1.5","0","0.02","2.17",103,6,21,"split",16,16,58
20038,18,0,9.3,5,"0.72","2.13","0","0.03","2.08",52,3,11,"split",16,16,58
20038,18,0,9.35,5,"0.72","2.2","0","0","2.05",100,0,2,"0",16,16,58
20038,18,0,9.4,5,"1.02","1.63","0.02","0.08","2.22",164,0,2,"0",16,16,58
20038,18,0,9.45,5,"1","2.13","0.02","0","1.83",152,0,1,"0",16,16,58
20038,18,0,9.5,5,"0.67","1.47","0.1","0","2.75",97,0,1,"0",16,16,58
20038,18,0,9.55,5,"0","2.97","0","0.13","1.85",0,0,1,"0",16,16,58
20038,18,0,10,5,"0.23","1.8","0.03","0","2.88",23,0,1,"0",16,16,58
20038,18,0,10.45,5,"0.33","0.62","0","0.05","3.97",3,0,4,"1",16,16,58
20038,18,0,10.5,5,"1.83","2.2","0.02","0","0.9",185,11,31,"1",16,16,58
20038,18,0,10.55,5,"0.92","3.88","0","0","0.17",24,2,18,"split",16,16,58
20038,18,0,11,5,"1.5","2.6","0.02","0","0.85",112,9,19,"split",16,16,58
20038,18,0,11.05,5,"1.57","2.08","0.33","0.27","0.7",187,5,12,"0",16,16,58
20038,18,0,11.1,5,"1.4","1.27","0.77","0","1.53",78,1,3,"0",16,16,58
20038,18,0,11.15,5,"1.5","0.93","0.18","0","2.33",131,1,5,"0",16,16,58
20038,18,0,11.2,5,"0.83","2.72","0","0","1.4",34,0,5,"split",16,16,58
20038,18,0,11.25,5,"1.22","1.85","0","0.03","1.88",68,1,8,"split",16,16,58
20038,18,0,11.3,5,"1.78","1.7","0","0.03","1.45",74,4,39,"1",16,16,58
20038,18,0,11.35,5,"1.08","3.17","0","0.15","0.57",77,2,10,"1",16,16,58
20038,18,0,11.4,5,"1.4","1.7","0","0","1.87",52,2,24,"split",16,16,58
20038,18,0,11.45,5,"1.52","1.75","0","0","1.68",13,0,36,"1",16,16,58
20038,18,0,11.5,5,"0.77","2.08","0","1.08","1.05",22,2,13,"split",16,16,58
20038,18,0,11.55,5,"0.55","2.02","0","0.48","1.93",7,1,16,"0",16,16,58
20038,18,0,12,5,"0.9","1.28","0.05","0.03","2.7",67,6,20,"1",16,16,58
20038,18,0,12.05,5,"0.23","1.12","0","0.2","3.42",3,0,6,"0",16,16,58
20038,18,0,12.1,5,"0.92","1.5","0","0.03","2.52",81,4,31,"0",16,16,58
20038,18,0,12.15,5,"2.13","1.02","0","0.02","1.8",212,18,65,"split",16,16,58
20038,18,0,12.2,5,"1.53","1.93","0","0.03","1.47",56,3,30,"0",16,16,58
20038,18,0,12.25,5,"0.88","2.2","0","0.02","1.87",27,2,17,"split",16,16,58
20038,18,0,12.3,5,"1.28","3.28","0.03","0","0.35",157,4,18,"1",16,16,58
20038,18,0,12.35,5,"1.12","2.8","0","0","1.07",83,2,30,"0",16,16,58
20038,18,0,12.4,5,"0.93","2.37","0","0.02","1.65",27,1,27,"1",16,16,58
20038,18,0,12.45,5,"0.88","2.38","0","0.07","1.63",71,1,11,"1",16,16,58
20038,18,0,12.5,5,"0.22","3.1","0","0.13","1.5",9,0,4,"0",16,16,58
20038,18,0,12.55,5,"0.53","3.63","0","0","0.8",44,0,15,"split",16,16,58
20038,18,0,13,5,"0.77","2.35","0","0.08","1.77",40,0,10,"1",16,16,58
20038,18,0,13.05,5,"0.87","2.75","0.02","0","1.35",75,3,16,"1",16,16,58
20038,18,0,13.1,5,"1.63","2.88","0","0.03","0.38",115,11,36,"1",16,16,58
20038,18,0,13.15,5,"1.15","1.8","0","0.05","1.97",103,3,14,"split",16,16,58
20038,18,0,13.2,5,"1.97","1.92","0","0","1.07",117,3,7,"split",16,16,58
20038,18,0,13.25,5,"0.75","2.65","0","0","1.58",116,1,1,"0",16,16,58
20038,18,0,13.3,5,"0.5","2.42","0","0","2.07",33,1,3,"0",16,16,58
20038,18,0,13.35,5,"1.28","2.05","0.02","0","1.63",220,3,7,"split",16,16,58
20038,18,0,13.4,5,"0.53","2.5","0.02","0","1.92",84,1,1,"0",16,16,58
20038,18,0,13.45,5,"1.37","2.45","0","0","1.15",164,3,13,"1",16,16,58
20038,18,0,13.5,5,"1.22","1.73","0","0.18","1.82",170,8,20,"split",16,16,58
20038,18,0,13.55,5,"0.68","2.5","0","0","1.78",64,4,8,"0",16,16,58
20038,18,0,14,5,"0.2","1.03","0","0.03","3.7",28,0,1,"0",16,16,58
20038,18,0,14.05,5,"1.7","1.87","0","0.02","1.38",116,3,4,"split",16,16,58
20038,18,0,14.1,5,"1.27","0.77","0","0","2.93",82,5,21,"1",16,16,58
20038,18,0,14.15,5,"1.22","1.55","0","0.18","2.02",41,2,13,"split",16,16,58
20038,18,0,14.2,5,"0.4","1.68","0","0","2.88",36,1,7,"1",16,16,58
20038,18,0,14.25,5,"0.1","1.23","0","0","3.65",4,0,1,"0",16,16,58
20038,18,0,14.3,5,"1.82","1.5","0","0.05","1.6",99,3,22,"1",16,16,58
20038,18,0,14.35,5,"1.97","2.53","0","0","0.47",381,5,7,"0",16,16,58
20038,18,0,14.4,5,"0.47","3.87","0","0","0.63",83,2,8,"0",16,16,58
20038,18,0,14.45,5,"0.55","4.17","0","0.03","0.22",55,1,10,"0",16,16,58
20038,18,0,14.5,5,"0.73","3.23","0","0.05","0.95",22,2,32,"0",16,16,58
20038,18,0,14.55,5,"0.77","3.08","0.02","0","1.12",22,0,26,"0",16,16,58
20038,18,0,15,5,"0.4","2.78","0","0.03","1.75",0,0,19,"0",16,16,58
20038,18,0,15.05,5,"1.3","3.4","0","0.08","0.18",174,6,23,"0",16,16,58
20047,18,1,7.25,4.783333333,"0.38","3.3","0.02","0.03","1.02",12,1,9,"0",14,16,46.5
20047,18,1,7.3,5,"0.67","3.17","0.05","0.02","1.08",140,2,4,"0",14,16,46.5
20047,18,1,7.35,5,"0.03","3.42","0","0.17","1.35",0,0,0,"0",14,16,46.5
20047,18,1,7.4,5,"0.33","3.82","0","0","0.82",33,1,2,"0",14,16,46.5
20047,18,1,7.45,5,"0.43","3.23","0.02","0.05","1.23",33,0,3,"0",14,16,46.5
20047,18,1,7.55,5,"0.33","1.32","0","0","3.32",7,0,7,"1",14,16,46.5
20047,18,1,8,5,"0.28","0.87","0.03","0.02","3.75",34,0,2,"0",14,16,46.5
20047,18,1,8.05,5,"0.2","3.13","0","0","1.63",31,0,1,"0",14,16,46.5
20047,18,1,8.1,5,"0.1","2.93","0","0","1.95",6,0,0,"0",14,16,46.5
20047,18,1,8.15,5,"0.95","1.83","0","0","2.18",110,3,6,"0",14,16,46.5
20047,18,1,8.2,5,"0.28","3.52","0.08","0.18","0.9",35,0,0,"0",14,16,46.5
20047,18,1,8.25,5,"2.8","2.03","0","0.08","0.05",241,0,0,"0",14,16,46.5
20047,18,1,8.3,5,"0.92","2.75","0.1","0.02","1.17",111,1,11,"split",14,16,46.5
20047,18,1,8.35,5,"1.12","3.43","0","0.03","0.37",244,4,4,"0",14,16,46.5
20047,18,1,8.4,5,"0.35","3.32","0","0.08","1.22",68,1,1,"split",14,16,46.5
